"",rat,gtyp,age,sex,vessel_idx,treatment,bfi_baseline,bfi_change,bfi_injected,log_bfi_baseline,log_bfi_injected,log_bfi_baseline_std,log_bfi_change
330,20240820a,fa/+,Young,M,22,Vehicle,56.12274169921875,5.785236358642578,61.90797805786133,4.027541108267923,4.125649057619057,-0.350836588573928,0.09810794935113432
331,20240820a,fa/+,Young,M,23,Vehicle,61.73043823242188,5.776039123535156,67.50647735595703,4.122777135561261,4.212223554103532,0.10751486784288833,0.08944641854227076
332,20240820a,fa/+,Young,M,24,Vehicle,68.21892547607422,5.676200866699219,73.89512634277344,4.2227220260026925,4.302646876425863,0.5885291163073845,0.07992485042317021
333,20240820a,fa/+,Young,M,25,Vehicle,72.95647430419922,6.364540100097656,79.32101440429688,4.289863020916969,4.373503092327975,0.9116649471358232,0.08364007141100593
334,20240820a,fa/+,Young,M,26,Vehicle,58.88677215576172,6.288177490234375,65.1749496459961,4.075616484039127,4.177075187222353,-0.11945967031330469,0.10145870318322547
335,20240820a,fa/+,Young,M,28,Vehicle,62.45090866088867,4.867008209228516,67.31791687011719,4.134380786680124,4.209426425143857,0.1633608595462345,0.0750456384637328
336,20240820a,fa/+,Young,M,2,Vehicle,67.07523345947266,4.9294281005859375,72.0046615600586,4.205814876879208,4.276730860809963,0.5071584770141631,0.07091598393075493
337,20240820a,fa/+,Young,M,3,Vehicle,56.98945236206055,3.3586959838867188,60.348148345947266,4.042866204431736,4.100130265149846,-0.27708004552981597,0.05726406071811052
338,20240820a,fa/+,Young,M,5,Vehicle,61.76792144775391,6.1094512939453125,67.87737274169922,4.123384159275262,4.21770273516353,0.11043634841383787,0.09431857588826809
339,20240820a,fa/+,Young,M,6,Vehicle,59.80543899536133,3.19497299194336,63.00041198730469,4.0910966099202914,4.1431412658511775,-0.044957001052512824,0.05204465593088603
340,20240820a,fa/+,Young,M,7,Vehicle,79.01972198486328,5.813873291015625,84.8335952758789,4.369697466688816,4.440691635049083,1.2958917521772286,0.07099416836026684
341,20240820a,fa/+,Young,M,8,Vehicle,84.38980102539062,4.9335784912109375,89.32337951660156,4.435446553368667,4.492263262313084,1.6123286143004487,0.05681670894441648
342,20240820a,fa/+,Young,M,9,Vehicle,63.80535888671875,6.269302368164063,70.07466125488281,4.15583718191299,4.2495612630025335,0.26662608683408845,0.09372408108954389
365,20240820b,fa/fa,Young,M,0,Vehicle,86.18214416503906,3.721839904785156,89.90398406982422,4.4564630119552255,4.49874225717887,1.7134765167869965,0.04227924522364468
366,20240820b,fa/fa,Young,M,10,Vehicle,77.4038314819336,4.883644104003906,82.2874755859375,4.349036281721044,4.410218916101713,1.1964537087138378,0.0611826343806694
367,20240820b,fa/fa,Young,M,11,Vehicle,81.77213287353516,6.448028564453125,88.22016143798828,4.403936511648497,4.479835524622844,1.460677249531635,0.07589901297434754
368,20240820b,fa/fa,Young,M,12,Vehicle,77.68159484863281,6.283058166503906,83.96465301513672,4.352618354779428,4.430395912844378,1.2136934912831447,0.07777755806495001
369,20240820b,fa/fa,Young,M,13,Vehicle,67.70329284667969,5.248664855957031,72.95195770263672,4.215134817534215,4.289801110834024,0.5520134388846685,0.074666293299809
370,20240820b,fa/fa,Young,M,14,Vehicle,90.30143737792967,5.8127288818359375,96.11416625976561,4.503153378102783,4.565536716764305,1.9381876679404466,0.06238333866152157
371,20240820b,fa/fa,Young,M,15,Vehicle,84.4781723022461,2.955169677734375,87.43334197998047,4.436493185044066,4.470876697098886,1.6173658377796831,0.03438351205481993
372,20240820b,fa/fa,Young,M,16,Vehicle,102.49092864990234,6.919601440429688,109.41053009033203,4.629774293685458,4.695107138466743,2.5475881513456313,0.06533284478128554
373,20240820b,fa/fa,Young,M,17,Vehicle,78.85082244873047,7.1961517333984375,86.0469741821289,4.367557743902911,4.454893358554451,1.2855937054913165,0.08733561465153983
374,20240820b,fa/fa,Young,M,18,Vehicle,75.59724426269531,3.629119873046875,79.22636413574219,4.325419830969464,4.372309123929754,1.082792577469446,0.046889292960289986
375,20240820b,fa/fa,Young,M,19,Vehicle,80.3119125366211,6.002494812011719,86.31440734863281,4.385917960343671,4.457996529099227,1.3739576596053384,0.07207856875555585
376,20240820b,fa/fa,Young,M,1,Vehicle,72.78300476074219,3.64129638671875,76.42430114746094,4.287482476859987,4.336300723442789,0.900207877090037,0.04881824658280198
377,20240820b,fa/fa,Young,M,20,Vehicle,82.13275146484375,5.3358154296875,87.46856689453125,4.408336858528381,4.471279493331971,1.4818552160896254,0.06294263480358975
378,20240820b,fa/fa,Young,M,21,Vehicle,84.36376190185547,2.745635986328125,87.1093978881836,4.43513794804751,4.467164775720855,1.6108433602171943,0.03202682767334508
379,20240820b,fa/fa,Young,M,22,Vehicle,73.18929290771484,4.345634460449219,77.53492736816406,4.29304913851598,4.350728510553748,0.9269990773313616,0.05767937203776796
380,20240820b,fa/fa,Young,M,2,Vehicle,73.40057373046875,4.229728698730469,77.63030242919922,4.295931752081321,4.351957846187396,0.9408725048935113,0.056026094106075064
381,20240820b,fa/fa,Young,M,3,Vehicle,92.11005401611328,3.0096969604492188,95.1197509765625,4.522984101430471,4.555136634386695,2.033628869945317,0.032152532956224
382,20240820b,fa/fa,Young,M,4,Vehicle,83.87397766113281,3.8016204833984375,87.67559814453125,4.429315406378608,4.473643618295884,1.582820661981697,0.04432821191727587
383,20240820b,fa/fa,Young,M,5,Vehicle,71.86022186279297,4.952110290527344,76.81233215332031,4.274722869111625,4.34136520217588,0.8387985033374421,0.06664233306425515
384,20240820b,fa/fa,Young,M,6,Vehicle,94.31884765625,6.217208862304688,100.53605651855469,4.546681038769517,4.610516434484989,2.147677366618901,0.06383539571547203
385,20240820b,fa/fa,Young,M,7,Vehicle,83.4991226196289,7.1819915771484375,90.68111419677734,4.42483612425225,4.507349112691956,1.561262796280368,0.08251298843970556
386,20240820b,fa/fa,Young,M,8,Vehicle,69.84349060058594,5.860931396484375,75.70442199707031,4.246256890244961,4.32683657349387,0.7017975884244531,0.08057968324890918
387,20240820b,fa/fa,Young,M,9,Vehicle,93.78555297851562,5.0463409423828125,98.83189392089844,4.541010824731161,4.593420365625486,2.1203877900107693,0.0524095408943257
412,20240821a,fa/fa,Young,M,0,Vehicle,48.3339729309082,1.8415756225585935,50.1755485534668,3.8781346867181816,3.915527827427159,-1.0698990364899912,0.03739314070897759
413,20240821a,fa/fa,Young,M,10,Vehicle,55.19173049926758,2.18178939819336,57.37351989746094,4.010813132264564,4.049582871053816,-0.4313449044072709,0.038769738789251385
414,20240821a,fa/fa,Young,M,12,Vehicle,59.64687347412109,0.3983230590820312,60.04519653320312,4.088441732654244,4.095097554205852,-0.057734380538875474,0.006655821551607488
415,20240821a,fa/fa,Young,M,13,Vehicle,57.86054992675781,1.8913078308105469,59.75185775756836,4.058035803940393,4.090200282505145,-0.20407187597821605,0.03216447856475213
416,20240821a,fa/fa,Young,M,14,Vehicle,73.36043548583984,1.7785873413085938,75.13902282714844,4.295384764215211,4.3193400353653395,0.9382399645387829,0.023955271150128077
417,20240821a,fa/fa,Young,M,15,Vehicle,56.13718032836914,1.375102996826172,57.51228332519531,4.0277983439575475,4.051998548036026,-0.3495985659859143,0.024200204078478116
418,20240821a,fa/fa,Young,M,16,Vehicle,66.73162078857422,2.18603515625,68.91765594482422,4.200678915374845,4.232912399833861,0.4824401482206445,0.03223348445901575
419,20240821a,fa/fa,Young,M,17,Vehicle,71.36161804199219,3.4480133056640625,74.80963134765625,4.267760162369966,4.314946638023706,0.8052884245747838,0.04718647565373946
420,20240821a,fa/fa,Young,M,18,Vehicle,78.15576934814453,0.699798583984375,78.8555679321289,4.358703878175185,4.367617925147164,1.2429818666047305,0.008914046971979062
421,20240821a,fa/fa,Young,M,19,Vehicle,70.07543182373047,3.558509826660156,73.63394165039062,4.2495722593398275,4.299106083159653,0.7177537795464406,0.049533823819825074
422,20240821a,fa/fa,Young,M,1,Vehicle,69.31120300292969,2.074859619140625,71.38606262207031,4.238606552624304,4.268102648919707,0.6649780833467392,0.02949609629540273
423,20240821a,fa/fa,Young,M,20,Vehicle,63.157989501953125,2.973335266113281,66.1313247680664,4.145639357056116,4.191642534270832,0.21754604844657335,0.046003177214715585
424,20240821a,fa/fa,Young,M,22,Vehicle,60.64656066894531,2.87514877319336,63.52170944213867,4.105062925932897,4.1513817284492225,0.02226001195284751,0.0463188025163257
425,20240821a,fa/fa,Young,M,2,Vehicle,62.24216079711914,2.505313873291016,64.74747467041016,4.131032596444873,4.170494698589892,0.1472467070106529,0.039462102145018996
426,20240821a,fa/fa,Young,M,3,Vehicle,56.63608551025391,3.04669189453125,59.68277740478516,4.036646335243145,4.0890434930965665,-0.30701499958382467,0.05239715785342103
427,20240821a,fa/fa,Young,M,4,Vehicle,52.77721405029297,2.0148696899414062,54.792083740234375,3.966079545489034,4.003545726224017,-0.6466384779848261,0.03746618073498276
428,20240821a,fa/fa,Young,M,5,Vehicle,59.06573867797852,2.0851058959960938,61.15084457397462,4.078651038510015,4.113343673550062,-0.10485498235184973,0.03469263504004694
429,20240821a,fa/fa,Young,M,6,Vehicle,60.79355239868164,0.7029953002929688,61.49654769897461,4.107483737274523,4.118981038260823,0.03391088017656366,0.011497300986299308
430,20240821a,fa/fa,Young,M,7,Vehicle,48.09479904174805,1.4352874755859375,49.530086517333984,3.8731740432352724,3.9025802933649034,-1.0937735956224584,0.02940625012963105
431,20240821a,fa/fa,Young,M,8,Vehicle,66.92955780029297,1.8039398193359373,68.7334976196289,4.203640690192368,4.23023667311018,0.4966945626452295,0.02659598291781151
432,20240821a,fa/fa,Young,M,9,Vehicle,56.704345703125,1.734283447265625,58.438629150390625,4.037850851590813,4.067977129221857,-0.3012179095757476,0.030126277631044474
457,20240821b,fa/+,Young,M,0,Vehicle,46.03306198120117,2.4369430541992188,48.47000503540039,3.829359877041881,3.8809451537442277,-1.3046421866082365,0.05158527670234658
458,20240821b,fa/+,Young,M,10,Vehicle,66.55220794677734,4.939208984375,71.49141693115234,4.197986721552636,4.269577399573287,0.46948317180703036,0.07159067802065167
459,20240821b,fa/+,Young,M,11,Vehicle,62.92070770263672,3.8520584106445312,66.77276611328125,4.141875325784749,4.201295304498298,0.19943053833698418,0.05941997871354854
460,20240821b,fa/+,Young,M,12,Vehicle,48.65829086303711,4.418601989746094,53.0768928527832,3.8848222126743344,3.9717416706892896,-1.0377133463793928,0.08691945801495526
461,20240821b,fa/+,Young,M,13,Vehicle,45.94342041015625,1.2458763122558594,47.18929672241211,3.827410648345654,3.85416710252091,-1.3140234243309445,0.02675645417525585
462,20240821b,fa/+,Young,M,14,Vehicle,48.94447326660156,1.9016189575195312,50.846092224121094,3.8906864569147883,3.9288032704583626,-1.0094899422246082,0.038116813543574324
463,20240821b,fa/+,Young,M,15,Vehicle,48.40140151977539,4.172008514404297,52.57341003417969,3.879528770323492,3.962210479270883,-1.0631895981711,0.08268170894739102
464,20240821b,fa/+,Young,M,16,Vehicle,52.64137649536133,3.947921752929688,56.589298248291016,3.963502435903165,4.035819890446532,-0.6590415775848382,0.07231745454336647
465,20240821b,fa/+,Young,M,17,Vehicle,51.92280960083008,2.4280776977539062,54.350887298583984,3.949758184969282,3.995460939074876,-0.7251898369352586,0.04570275410559388
466,20240821b,fa/+,Young,M,18,Vehicle,66.07378387451172,3.7184371948242183,69.79222106933594,4.190772055092245,4.245522557559708,0.434760462621609,0.0547505024674626
467,20240821b,fa/+,Young,M,19,Vehicle,62.717384338378906,3.5789566040039062,66.29634094238281,4.138638671383924,4.194134706262835,0.18385318488473704,0.05549603487891108
468,20240821b,fa/+,Young,M,1,Vehicle,43.8038444519043,1.533672332763672,45.33751678466797,3.7797215864051146,3.814134874824954,-1.5435410933982583,0.03441328841983937
469,20240821b,fa/+,Young,M,20,Vehicle,66.90452575683594,1.74560546875,68.65013122558594,4.203266614425066,4.229023043728335,0.49489421273956574,0.025756429303269712
470,20240821b,fa/+,Young,M,21,Vehicle,60.33955001831055,2.0553207397460938,62.39487075805664,4.099987776267088,4.133483072606709,-0.0021656419406270925,0.03349529633962067
471,20240821b,fa/+,Young,M,22,Vehicle,54.469818115234375,1.5215187072753906,55.991336822509766,3.997646752216782,4.025196979169892,-0.49471198976511016,0.02755022695311027
472,20240821b,fa/+,Young,M,23,Vehicle,50.8759994506836,2.162567138671875,53.038566589355476,3.9293912887920763,3.9710193204248565,-0.8232115288392994,0.04162803163278017
473,20240821b,fa/+,Young,M,24,Vehicle,66.34339141845703,1.9066696166992188,68.25006103515625,4.194844153985779,4.223178328352673,0.45435863897954715,0.028334174366894338
474,20240821b,fa/+,Young,M,25,Vehicle,58.32867050170898,3.172840118408203,61.50151062011718,4.066093747804074,4.119061737439543,-0.16529064569582186,0.05296798963546845
475,20240821b,fa/+,Young,M,26,Vehicle,50.20649719238281,1.6532554626464844,51.8597526550293,3.916144444465927,3.9485430106241983,-0.8869658722572151,0.032398566158271525
476,20240821b,fa/+,Young,M,27,Vehicle,65.45050048828125,0.7911605834960938,66.24166107177734,4.181294139206447,4.1933095863292795,0.38914519838267525,0.012015447122832867
477,20240821b,fa/+,Young,M,28,Vehicle,53.37195587158203,1.5692787170410156,54.94123458862305,3.9772854370714317,4.00626415199497,-0.5927068213080868,0.02897871492353854
478,20240821b,fa/+,Young,M,2,Vehicle,57.939823150634766,2.899982452392578,60.839805603027344,4.059404940052024,4.1082442721694745,-0.19748250482704524,0.04883933211745095
479,20240821b,fa/+,Young,M,3,Vehicle,54.56350326538086,2.3523521423339844,56.915855407714844,3.999365220883344,4.041573956229639,-0.4864413527119767,0.04220873534629499
480,20240821b,fa/+,Young,M,4,Vehicle,55.19341278076172,1.9816551208496092,57.17506790161133,4.010843612480366,4.046117927518307,-0.4311982093833205,0.03527431503794087
481,20240821b,fa/+,Young,M,5,Vehicle,52.16034698486328,3.0369796752929688,55.19732666015625,3.954322569913435,4.010914522040642,-0.703222388835439,0.05659195212720736
482,20240821b,fa/+,Young,M,6,Vehicle,57.04583740234375,2.7466392517089844,59.792476654052734,4.043855109620555,4.090879844581381,-0.27232064778470183,0.04702473496082593
483,20240821b,fa/+,Young,M,7,Vehicle,60.75300216674805,2.306598663330078,63.059600830078125,4.106816499382294,4.144080324094947,0.030699601122074517,0.037263824712653104
484,20240821b,fa/+,Young,M,8,Vehicle,57.43269348144531,1.8674430847167969,59.30013656616211,4.050613714027952,4.082611608971721,-0.23979287167394792,0.03199789494376937
485,20240821b,fa/+,Young,M,9,Vehicle,52.50504684448242,3.8840599060058594,56.38910675048828,3.960909295348444,4.032275997127717,-0.6715218309482955,0.07136670177927273
518,20240822b,fa/+,Young,M,0,Vehicle,52.4375,1.5026969909667969,53.9401969909668,3.9596219842274247,3.9878759697436026,-0.6777173952105817,0.02825398551617786
519,20240822b,fa/+,Young,M,10,Vehicle,56.15335464477539,-0.6073265075683594,55.54602813720703,4.028086423741333,4.017212012849002,-0.3482120971020802,-0.010874410892331099
520,20240822b,fa/+,Young,M,11,Vehicle,55.19818115234375,0.7847938537597656,55.982975006103516,4.010930002601482,4.025047626764233,-0.4307824314581103,0.014117624162751419
521,20240822b,fa/+,Young,M,12,Vehicle,56.06972503662109,-1.2344932556152344,54.83523178100585,4.026596006193132,4.004332903083988,-0.3553851709198585,-0.022263103109144033
522,20240822b,fa/+,Young,M,13,Vehicle,57.99098205566406,-0.9152908325195312,57.07569122314453,4.060287516658976,4.044378303129113,-0.19323484472726002,-0.015909213529862853
523,20240822b,fa/+,Young,M,15,Vehicle,69.23583221435547,-1.281585693359375,67.9542465209961,4.237518535173895,4.218834633434664,0.6597416786249632,-0.018683901739231068
524,20240822b,fa/+,Young,M,16,Vehicle,56.959259033203125,-0.0026473999023437,56.95661163330078,4.042336258472815,4.042289778559396,-0.27963056668233277,-0.000046479913419439356
525,20240822b,fa/+,Young,M,17,Vehicle,47.66936492919922,0.2625236511230469,47.931888580322266,3.8642889468959645,3.869781015281189,-1.1365357410338972,0.0054920683852244245
526,20240822b,fa/+,Young,M,18,Vehicle,55.55760192871094,0.9994659423828124,56.55706787109375,4.017420355124388,4.035250179210114,-0.3995456966206759,0.017829824085725754
527,20240822b,fa/+,Young,M,19,Vehicle,50.23991775512695,1.4991378784179688,51.73905563354492,3.9168098851189326,3.946212924437173,-0.8837632429463064,0.02940303931824051
528,20240822b,fa/+,Young,M,1,Vehicle,56.64629364013672,0.9027099609375,57.54900360107422,4.036826559740318,4.052636821396362,-0.3061476160619726,0.01581026165604449
529,20240822b,fa/+,Young,M,20,Vehicle,54.07352828979492,-0.1345176696777343,53.93901062011719,3.9903447553761997,3.987853975313426,-0.5298550021497301,-0.002490780062773812
530,20240822b,fa/+,Young,M,21,Vehicle,48.96064376831055,0.12261962890625,49.0832633972168,3.891016786980177,3.8935181090180917,-1.0079001314054017,0.002501322037914644
531,20240822b,fa/+,Young,M,23,Vehicle,65.37750244140625,-0.6198043823242188,64.75769805908203,4.180178199914922,4.170652582456269,0.38377441156932185,-0.009525617458653102
532,20240822b,fa/+,Young,M,24,Vehicle,51.43758773803711,1.3924560546875,52.83004379272461,3.94036918415709,3.967080040112557,-0.7703771711707764,0.02671085595546696
533,20240822b,fa/+,Young,M,25,Vehicle,48.320899963378906,0.4659004211425781,48.786800384521484,3.8778641785230428,3.8874597923479874,-1.0712009369234552,0.009595613824944671
534,20240822b,fa/+,Young,M,26,Vehicle,60.96449661254883,-0.8536033630371094,60.11089324951172,4.110291671987223,4.096191077188732,0.04742489374545354,-0.01410059479849135
535,20240822b,fa/+,Young,M,27,Vehicle,56.69473648071289,-0.2254447937011718,56.46929168701172,4.037681375396648,4.033696980432921,-0.3020335637208337,-0.003984394963727489
536,20240822b,fa/+,Young,M,28,Vehicle,61.16724395751953,-1.219097137451172,59.94814682006836,4.1136118167795725,4.0934799689034636,0.06340406931942691,-0.020131847876109
537,20240822b,fa/+,Young,M,29,Vehicle,56.21297454833984,-0.5137176513671875,55.69925689697265,4.029147594104151,4.019966805676788,-0.3431049019037139,-0.00918078842736314
538,20240822b,fa/+,Young,M,2,Vehicle,57.99013137817383,-0.2380599975585937,57.752071380615234,4.06027284741732,4.056159216821261,-0.19330544477714315,-0.004113630596059181
539,20240822b,fa/+,Young,M,30,Vehicle,55.7672004699707,0.4871330261230469,56.25433349609375,4.021185891364404,4.029883078047662,-0.38142294340580984,0.008697186683258806
540,20240822b,fa/+,Young,M,31,Vehicle,59.05828475952149,0.6973037719726562,59.75558853149415,4.078524833556104,4.0902627183456355,-0.10546238089708898,0.011737884789531527
541,20240822b,fa/+,Young,M,32,Vehicle,47.98577880859375,0.0259361267089843,48.011714935302734,3.870904692188872,3.871445042281953,-1.1046955165257197,0.0005403500930811767
542,20240822b,fa/+,Young,M,33,Vehicle,73.5965576171875,1.0280838012695312,74.62464141845703,4.298598253135405,4.312470766588418,0.9537058272864319,0.013872513453012658
543,20240822b,fa/+,Young,M,3,Vehicle,62.23738479614258,-0.8069267272949219,61.430458068847656,4.130955860930518,4.117905771909351,0.14687739472660258,-0.01305008902116711
544,20240822b,fa/+,Young,M,4,Vehicle,69.34883117675781,0.1445846557617187,69.49341583251953,4.239149292642716,4.241232011860246,0.667590179682176,0.0020827192175305598
545,20240822b,fa/+,Young,M,5,Vehicle,59.80411148071289,-1.8875045776367188,57.91660690307617,4.091074412451223,4.059004163886927,-0.045063832916097675,-0.0320702485642963
546,20240822b,fa/+,Young,M,6,Vehicle,62.36787796020508,0.1605072021484375,62.528385162353516,4.13305036655382,4.135620616239395,0.15695782048771376,0.0025702496855748436
547,20240822b,fa/+,Young,M,7,Vehicle,57.23227310180664,0.2946052551269531,57.526878356933594,4.047117954342826,4.052252288268537,-0.25661724568973115,0.005134333925711054
548,20240822b,fa/+,Young,M,8,Vehicle,64.91942596435547,-1.922157287597656,62.99726867675781,4.173146900406982,4.1430913711145285,0.3499342098981578,-0.030055529292453365
549,20240822b,fa/+,Young,M,9,Vehicle,62.7846565246582,0.00677490234375,62.79143142700195,4.1397107207667005,4.139818621919871,0.18901273857373085,0.00010790115317060867
574,20240823a,fa/fa,Young,F,0,Vehicle,48.52177047729492,5.892810821533203,54.414581298828125,3.8820125730493382,3.9966321565273737,-1.0512355653413072,0.11461958347803547
575,20240823a,fa/fa,Young,F,10,Vehicle,60.20183563232422,5.630821228027344,65.83265686035156,4.097702844081196,4.18711602008131,-0.013162551670929492,0.08941317600011356
576,20240823a,fa/fa,Young,F,11,Vehicle,56.31273651123047,4.846897125244141,61.15963363647461,4.030920735337192,4.113487390795611,-0.3345711370072226,0.08256665545841901
577,20240823a,fa/fa,Young,F,12,Vehicle,50.159645080566406,2.792343139648437,52.951988220214844,3.9152108205533485,3.969385620355025,-0.8914592125637967,0.05417479980167661
578,20240823a,fa/fa,Young,F,13,Vehicle,55.29241943359375,6.538215637207031,61.83063507080078,4.012635818365022,4.124398954758239,-0.42257269023077676,0.11176313639321656
579,20240823a,fa/fa,Young,F,14,Vehicle,53.25373077392578,3.8263893127441406,57.08012008666992,3.9750678636175176,4.04445589643736,-0.6033795472837521,0.0693880328198424
580,20240823a,fa/fa,Young,F,15,Vehicle,45.39927673339844,3.135318756103516,48.53459548950195,3.81549617393799,3.8822768527213394,-1.371365344740678,0.06678067878334959
581,20240823a,fa/fa,Young,F,16,Vehicle,43.0498275756836,2.902191162109375,45.952018737792976,3.762358225655117,3.8275977811944992,-1.6271073856328002,0.0652395555393821
582,20240823a,fa/fa,Young,F,17,Vehicle,49.90264892578125,3.869403839111328,53.77205276489258,3.910074086033526,3.9847538668623086,-0.9161812617220977,0.07467978082878268
583,20240823a,fa/fa,Young,F,18,Vehicle,53.04079055786133,2.8161697387695312,55.85696029663086,3.9710612507035834,4.02279414257795,-0.6226625530599562,0.05173289187436625
584,20240823a,fa/fa,Young,F,19,Vehicle,49.442501068115234,5.347694396972656,54.79019546508789,3.9008103998172228,4.0035112630761365,-0.9607654825228318,0.1027008632589137
585,20240823a,fa/fa,Young,F,1,Vehicle,48.98717880249024,3.140338897705078,52.12751770019532,3.8915586067804013,3.953692980155288,-1.005292463891265,0.062134373374886476
586,20240823a,fa/fa,Young,F,20,Vehicle,49.47792434692383,4.148948669433594,53.62687301635742,3.9015265973097857,3.9820503046821725,-0.9573185709587115,0.08052370737238679
587,20240823a,fa/fa,Young,F,21,Vehicle,56.51180648803711,3.799213409423828,60.31101989746094,4.034449580712415,4.099514838237847,-0.3175875283543602,0.0650652575254318
588,20240823a,fa/fa,Young,F,22,Vehicle,59.1076774597168,5.540889739990234,64.64856719970703,4.079360822230749,4.168965942554752,-0.10143893895540497,0.08960512032400292
589,20240823a,fa/fa,Young,F,23,Vehicle,54.553955078125,5.198009490966797,59.7519645690918,3.99919021337446,4.090202070088527,-0.4872836279397525,0.09101185671406675
590,20240823a,fa/fa,Young,F,2,Vehicle,53.68667221069336,3.5311317443847656,57.217803955078125,3.9831647809656445,4.046865107910955,-0.5644107456182909,0.06370032694531069
591,20240823a,fa/fa,Young,F,3,Vehicle,49.01243209838867,3.3527145385742188,52.36514663696289,3.8920739822237373,3.9582412295069305,-1.002812067640307,0.06616724728319312
592,20240823a,fa/fa,Young,F,4,Vehicle,50.06186294555664,3.8673324584960938,53.929195404052734,3.913259499565223,3.9876719899731055,-0.9008505200580621,0.07441249040788245
593,20240823a,fa/fa,Young,F,5,Vehicle,53.78548049926758,4.633876800537109,58.41935729980469,3.9850035515480253,4.067647295526342,-0.5555611201309245,0.08264374397831675
594,20240823a,fa/fa,Young,F,6,Vehicle,50.64750289916992,4.886558532714844,55.534061431884766,3.9248899283770813,4.016996551997017,-0.8448756528132559,0.09210662361993549
595,20240823a,fa/fa,Young,F,7,Vehicle,52.24788284301758,5.761871337890625,58.0097541809082,3.9559993702731133,4.060611171939399,-0.6951522927927771,0.10461180166628603
596,20240823a,fa/fa,Young,F,8,Vehicle,64.4501953125,4.332206726074219,68.78240203857422,4.165892759830566,4.2309479278978595,0.3150215198926062,0.0650551680672935
597,20240823a,fa/fa,Young,F,9,Vehicle,62.82806396484375,4.160980224609375,66.98904418945312,4.140401852074808,4.204529086459784,0.19233901173578227,0.06412723438497636
628,20240823b,fa/fa,Young,F,0,Vehicle,58.38990783691406,-1.644245147705078,56.745662689208984,4.067143063888892,4.038579225056732,-0.16024050270490833,-0.028563838832160293
629,20240823b,fa/fa,Young,F,10,Vehicle,40.9146728515625,3.7790565490722656,44.693729400634766,3.7114887481405225,3.799833209914108,-1.8719317422196264,0.08834446177358535
630,20240823b,fa/fa,Young,F,12,Vehicle,45.16398620605469,0.4022140502929687,45.566200256347656,3.8103000038991937,3.8191662192306444,-1.39637344485531,0.00886621533145071
631,20240823b,fa/fa,Young,F,13,Vehicle,43.47037506103516,1.979942321777344,45.45031738281251,3.7720796730066164,3.816619803719293,-1.580320054423419,0.04454013071267671
632,20240823b,fa/fa,Young,F,14,Vehicle,44.619571685791016,2.009262084960937,46.62883377075195,3.7981725898052665,3.8422191002297907,-1.4547402002786558,0.04404651042452423
633,20240823b,fa/fa,Young,F,15,Vehicle,42.00825500488281,2.810138702392578,44.81839370727539,3.7378661467056977,3.802618628981682,-1.7449827357097696,0.0647524822759844
634,20240823b,fa/fa,Young,F,16,Vehicle,46.56840896606445,1.6634292602539062,48.23183822631836,3.8409223920573203,3.8760193471078015,-1.248994174529318,0.03509695505048116
635,20240823b,fa/fa,Young,F,17,Vehicle,45.43825912475586,2.135101318359375,47.573360443115234,3.816354462163935,3.8622729500159054,-1.3672345796345722,0.04591848785197028
636,20240823b,fa/fa,Young,F,1,Vehicle,54.918060302734375,-0.6452560424804688,54.272804260253906,4.00584226168054,3.994023259123867,-0.4552686844787497,-0.011819002556672675
637,20240823b,fa/fa,Young,F,20,Vehicle,48.03011322021485,3.091011047363281,51.12112426757813,3.87182817295513,3.9341978025421955,-1.100250993100949,0.06236962958706549
638,20240823b,fa/fa,Young,F,21,Vehicle,47.52421951293945,4.714813232421875,52.23903274536133,3.8612394655766087,3.9558299692026044,-1.1512122688539566,0.09459050362599575
639,20240823b,fa/fa,Young,F,22,Vehicle,45.841190338134766,4.5699310302734375,50.4111213684082,3.825183039306138,3.9202118128066203,-1.3247444495207565,0.09502877350048244
640,20240823b,fa/fa,Young,F,23,Vehicle,52.32170104980469,1.2892074584960938,53.61090850830078,3.95741121904024,3.981752564315902,-0.6883573543955709,0.024341345275662007
641,20240823b,fa/fa,Young,F,24,Vehicle,52.51148986816406,0.0646476745605468,52.57613754272461,3.961032000284093,3.962262357925778,-0.6709312772727303,0.0012303576416847761
642,20240823b,fa/fa,Young,F,25,Vehicle,58.356781005859375,0.5146522521972656,58.87143325805664,4.066575564591532,4.075355968897309,-0.1629717603691885,0.00878040430577709
643,20240823b,fa/fa,Young,F,26,Vehicle,50.3093376159668,1.724750518798828,52.034088134765625,3.918190698365407,3.951899044861433,-0.8771176721413447,0.03370834649602594
644,20240823b,fa/fa,Young,F,27,Vehicle,53.62479019165039,3.177661895751953,56.802452087402344,3.982011464730511,4.039579495348143,-0.5699614199912822,0.05756803061763183
645,20240823b,fa/fa,Young,F,28,Vehicle,56.61090850830078,4.131935119628906,60.74284362792969,4.036201696467765,4.106649274918353,-0.3091549547674559,0.07044757845058758
646,20240823b,fa/fa,Young,F,29,Vehicle,49.639686584472656,0.8938941955566406,50.5335807800293,3.904790646546786,3.9226380812305996,-0.9416093717815217,0.017847434683813557
647,20240823b,fa/fa,Young,F,2,Vehicle,57.78807830810547,2.676982879638672,60.46506118774414,4.056782496759064,4.1020656971898255,-0.21010378625656276,0.04528320043076128
648,20240823b,fa/fa,Young,F,30,Vehicle,46.3647689819336,0.6643905639648438,47.029159545898445,3.8365398816437146,3.8507678252018778,-1.2700862978352485,0.014227943558163147
